user_id,recomendations
2477,"[874972, 1028816, 1119051, 1058997, 854852]"
2478,"[874972, 8090532, 995242, 823775, 6464165]"
2479,"[874972, 8090653, 1027039, 909714, 9835509]"
2480,"[874972, 1029743, 1082185, 1127831, 951590]"
2481,"[874972, 898601, 9245108, 1056509, 823775]"
2482,"[848029, 850102, 847066, 923746, 962568]"
2483,"[981677, 951412, 1109778, 1070820, 6533936]"
2484,"[878715, 1101010, 1023958, 913210, 995242]"
2485,"[874972, 862349, 1031864, 976214, 990797]"
2486,"[874972, 901762, 1004390, 1016276, 1082185]"
2487,"[874972, 1029743, 1082185, 1127831, 951590]"
2488,"[874972, 1125219, 873964, 821083, 966005]"
2489,"[874972, 916381, 8019716, 828867, 1029743]"
2490,"[874972, 1029743, 1127831, 1082185, 951590]"
2491,"[874972, 1082185, 1106523, 1127831, 951590]"
2492,"[874972, 1133018, 972191, 986912, 1053690]"
2493,"[874972, 1082185, 1127831, 1029743, 951590]"
2494,"[874972, 10344585, 880427, 862349, 913210]"
2495,"[874972, 1029743, 1082185, 1127831, 951590]"
2496,"[12810464, 933067, 963971, 5569230, 1106523]"
2497,"[874972, 1029743, 1082185, 1106523, 1127831]"
2498,"[874972, 920109, 1076875, 1029743, 1082185]"
2499,"[874972, 1089766, 913210, 1070820, 829291]"
2500,"[874972, 8177622, 828143, 1058997, 9487606]"
